ID Transacción;ID Factura;Fecha de Venta;Fecha de Envío;ID Producto;Producto;Marca;Proveedor Logistico;Latitud;Longitud;ID Vendedor;NombreVendedor;NombreApellido;Fecha de Nacimiento;Región de Ventas;ID Cliente;Cliente;País Cliente;Cantidad;Venta;Costo
32501;16050;2016-02-27;2016-03-04;536;32 mm de doble cara de plástico de burbujas 5m;Empaca Todo;Tulsa;36,15398;-95,99277;135;Mara;Bradley;1975-03-04;México;473;Compañia De Metales Reciclables De Occidente;México;10;130;79,8
32502;16050;2016-02-27;2016-03-04;650;Bolsa de relleno vacío 400 L (blanco) 400L;Empaca Todo;Tulsa;36,15398;-95,99277;135;Mara;Bradley;1975-03-04;México;473;Compañia De Metales Reciclables De Occidente;México;5;125;75,45
32503;16050;2016-02-27;2016-03-04;530;Plástico de burbujas de doble cara de 20 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;135;Mara;Bradley;1975-03-04;México;473;Compañia De Metales Reciclables De Occidente;México;9;225;152,37
32504;16050;2016-02-27;2016-03-04;428;Chaqueta de acción de superhéroe (azul) XS;Northwind;Houston;29,76328;-95,36327;135;Mara;Bradley;1975-03-04;México;473;Compañia De Metales Reciclables De Occidente;México;2;60;39,42
32505;16050;2016-02-27;2016-03-04;399;The Gu camiseta roja etiqueta XML camiseta (Negro) 4XL;Northwind;Houston;29,76328;-95,36327;135;Mara;Bradley;1975-03-04;México;473;Compañia De Metales Reciclables De Occidente;México;5;160;95,85
32506;16051;2016-02-27;2016-02-29;570;Embalaje de envío (Marrón) 356x229x229mm 50 kg;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;363;Energia Solar Y Proyectos Sustentables Esps, S.A. De C.V.;Chile;7;91;51,31
32507;16051;2016-02-27;2016-02-29;319;Taza de broma de TI: ese comportamiento es por diseño (negro);Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;363;Energia Solar Y Proyectos Sustentables Esps, S.A. De C.V.;Chile;50;1300;414
32508;16051;2016-02-27;2016-02-29;539;Plástico de burbujas de doble cara de 5 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;363;Energia Solar Y Proyectos Sustentables Esps, S.A. De C.V.;Chile;10;130;99,7
32509;16051;2016-02-27;2016-02-29;481;Animal con zapatillas de pies grandes (Marrón) L;Zoofarm;Topeka;39,04833;-95,67804;137;Bradyn;West;1963-07-02;Brazil;363;Energia Solar Y Proyectos Sustentables Esps, S.A. De C.V.;Chile;108;1944;960,12
32510;16052;2016-02-27;2016-03-01;583;Buzón Express 50kg (Blanco) 350x280x130mm;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;470;Asociación Ganadera Local De Porcicultores De Salamanca;Perú;2;26;10,4
32511;16052;2016-02-27;2016-03-01;619;Kit marcador permanente negro 5 mm plumín (negro) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;470;Asociación Ganadera Local De Porcicultores De Salamanca;Perú;4;128;82,96
32512;16052;2016-02-27;2016-03-01;553;Envoltura de burbujas antiestática de 34 mm (azul) 20 m;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;470;Asociación Ganadera Local De Porcicultores De Salamanca;Perú;2;26;19,44
32513;16052;2016-02-27;2016-03-01;247;Taza de broma de DBA: ¿te importa si me uno a ti? (Negro) - 10 pz;Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;470;Asociación Ganadera Local De Porcicultores De Salamanca;Perú;50;1600;778,5
32514;16053;2016-02-27;2016-03-01;524;Plástico de burbujas de doble cara de 10 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;680;Recuperadora De Materiales Ocampo;Argentina;8;200;96,24
32515;16053;2016-02-27;2016-03-01;501;Coche electrónico manejable a escala 1/6 para niños (Marrón);Veluz;Lawrence;38,97167;-95,23525;137;Bradyn;West;1963-07-02;Brazil;680;Recuperadora De Materiales Ocampo;Argentina;3;1035;841,11
32516;16053;2016-02-27;2016-03-01;372;The Gu camiseta roja etiqueta XML camiseta (Blanco) 3XL;Northwind;Houston;29,76328;-95,36327;137;Bradyn;West;1963-07-02;Brazil;680;Recuperadora De Materiales Ocampo;Argentina;3;96;62,94
32517;16053;2016-02-27;2016-03-01;311;IT broma taza electrónica - teclado no encontrado ... presione F1 para continuar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;680;Recuperadora De Materiales Ocampo;Argentina;90;2610;1629
32518;16055;2016-02-27;2016-03-01;642;Bolsa de 100 L de relleno vacío (Blanco) 100L (paquete);Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;692;Diseño Alternativo;Paraguay;5;160;93,9
32519;16055;2016-02-27;2016-03-01;512;Pack de 12 figuras de acción electrónicas (masculinas);Veluz;Lawrence;38,97167;-95,23525;137;Bradyn;West;1963-07-02;Brazil;692;Diseño Alternativo;Paraguay;1;230;160,35
32520;16056;2016-02-27;2016-03-01;281;Taza de broma para desarrolladores: la diversión fue inesperada en este momento (Negro);Conexión TI;Omaha;41,25626;-95,94043;144;Gregorio;Alonso;1980-05-29;Brazil;351;Compañia Ferretera Midas;Chile;125;255;230
32521;16056;2016-02-27;2016-03-01;485;Calcetines de animales peludos (rosa) M;Zoofarm;Topeka;39,04833;-95,67804;144;Gregorio;Alonso;1980-05-29;Brazil;351;Compañia Ferretera Midas;Chile;12;216;62,76
32522;16058;2016-02-27;2016-02-29;473;Gorila peludo con zapatillas de ojos grandes (Negro) S;Zoofarm;Topeka;39,04833;-95,67804;144;Gregorio;Alonso;1980-05-29;Brazil;456;Empacadora De Carnes Rivas;Ecuador;60;1080;532,8
32523;16058;2016-02-27;2016-02-29;301;Desarrollador broma pequeño kit electrónico - un foo entra en un bar (Negro);Conexión TI;Omaha;41,25626;-95,94043;144;Gregorio;Alonso;1980-05-29;Brazil;456;Empacadora De Carnes Rivas;Ecuador;60;6300;3736,8
32524;16058;2016-02-27;2016-02-29;454;Zapatillas de dinosaurio con batería (verde) XL;Zoofarm;Topeka;39,04833;-95,67804;144;Gregorio;Alonso;1980-05-29;Brazil;456;Empacadora De Carnes Rivas;Ecuador;84;1512;672
32525;16058;2016-02-27;2016-02-29;514;Máquina industrial de plástico de burbujas de tamaño pequeño;Empaca Todo;Tulsa;36,15398;-95,99277;144;Gregorio;Alonso;1980-05-29;Brazil;456;Empacadora De Carnes Rivas;Ecuador;3;690;537,54
32526;16060;2016-02-27;2016-03-02;627;Cuchillo de embalaje con hoja de inserción de metal (amarillo) 18 mm;Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;272;Soluciones Informaticas Productivas;España;8;256;192,8
32527;16060;2016-02-27;2016-03-02;557;Reemplazo del dispensador de plástico de burbujas (azul) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;272;Soluciones Informaticas Productivas;España;4;52;49,04
32528;16062;2016-02-27;2016-03-01;560;Embalaje de envío (Marrón) 413x285x187mm;Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;273;Tractoequipos Comercial;España;3;39;16,2
32529;16062;2016-02-27;2016-03-01;327;Coche de juguete RC con control remoto (Azul) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;147;Maribel;Flores;1978-01-09;España;273;Tractoequipos Comercial;España;80;2640;1232
32530;16062;2016-02-27;2016-03-01;539;Plástico de burbujas de doble cara de 5 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;273;Tractoequipos Comercial;España;2;26;19,94
32531;16062;2016-02-27;2016-03-01;603;Mango negro y naranja con cinta de envío de cuidado 48mmx100m (2);Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;273;Tractoequipos Comercial;España;1;13;6,94
32532;16064;2016-02-27;2016-03-02;434;Chaqueta de acción de superhéroe (azul) L;Northwind;Houston;29,76328;-95,36327;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;7;175;105,14
32533;16064;2016-02-27;2016-03-02;338;Camión monstruo RC de rueda grande con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;10;200;112
32534;16064;2016-02-27;2016-03-01;299;Kit electrónico de broma para desarrolladores: un foo entra en un bar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;4;960;600,6
32535;16064;2016-02-27;2016-03-01;566;Embalaje de envío (Marrón) 229x229x229mm;Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;4;52;20,68
32536;16064;2016-02-27;2016-03-02;274;Parche de broma para desarrolladores: es un problema de hardware (Blanco);Conexión TI;Omaha;41,25626;-95,94043;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;100;66;27
32537;16064;2016-02-27;2016-03-02;545;Plástico antiestático de 5 mm (azul) 50m;Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;6;78;65,7
32538;16064;2016-02-27;2016-03-02;340;Coche sedán de juguete (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;60;270;90,6
32539;16065;2016-02-27;2016-03-04;320;IT broma electrónica kit 3 tazas - hardware: parte de la computadora que se puede patear (Blanco);Conexión TI;Omaha;41,25626;-95,94043;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;60;6720;4236
32540;16065;2016-02-27;2016-03-04;237;Unidad flash USB para alimentos: cóctel de camarones;Conexión TI;Omaha;41,25626;-95,94043;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;24;64,8;34,8
32541;16065;2016-02-27;2016-03-04;322;IT broma mug - hardware: parte de la computadora que se puede patear (Negro);Conexión TI;Omaha;41,25626;-95,94043;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;50;1850;1033,5
32542;16066;2016-02-27;2016-03-02;616;Dispensador de cinta (negro);Empaca Todo;Tulsa;36,15398;-95,99277;154;Nick;Clausen;1978-01-09;México;481;Mandarina Construccion Y Mantenimiento;México;3;39;40,26
32543;16066;2016-02-27;2016-03-02;589;Cinta de embalaje transparente 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;154;Nick;Clausen;1978-01-09;México;481;Mandarina Construccion Y Mantenimiento;México;3;39;22,53
32544;16066;2016-02-27;2016-03-02;388;The Gu camiseta roja etiqueta XML camiseta (Negro) S;Northwind;Houston;29,76328;-95,36327;154;Nick;Clausen;1978-01-09;México;481;Mandarina Construccion Y Mantenimiento;México;8;256;147,84
32545;16067;2016-02-27;2016-03-01;489;Calcetines de animales peludos (rosa) XL;Zoofarm;Topeka;39,04833;-95,67804;160;Lilly;Gonzalez;1979-07-02;Brazil;275;Panel Maracaibo;Venezuela;96;1728;515,52
32546;16067;2016-02-27;2016-03-01;501;Coche electrónico manejable a escala 1/6 para niños (Marrón);Veluz;Lawrence;38,97167;-95,23525;160;Lilly;Gonzalez;1979-07-02;Brazil;275;Panel Maracaibo;Venezuela;4;1380;1121,48
32547;16067;2016-02-27;2016-03-01;560;Embalaje de envío (Marrón) 413x285x187mm;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;275;Panel Maracaibo;Venezuela;7;91;37,8
32548;16067;2016-02-27;2016-03-01;503;Scooter electrónico de largo alcance;Veluz;Lawrence;38,97167;-95,23525;160;Lilly;Gonzalez;1979-07-02;Brazil;275;Panel Maracaibo;Venezuela;4;1140;841,04
32549;16067;2016-02-27;2016-03-01;623;Kit marcador permanente rojo 5 mm plumín (rojo) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;275;Panel Maracaibo;Venezuela;4;128;75
32550;16067;2016-02-27;2016-03-01;617;Dispensador de cinta (rojo);Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;275;Panel Maracaibo;Venezuela;3;39;26,64
32551;16068;2016-02-27;2016-03-01;222;Unidad de disco externa: 1 TB;Conexión TI;Omaha;41,25626;-95,94043;160;Lilly;Gonzalez;1979-07-02;Brazil;454;Gdl Clothing;Perú;6;540;155,4
32552;16068;2016-02-27;2016-03-01;278;Developer joke big patch: la diversión era inesperada en este momento (Blanco);Conexión TI;Omaha;41,25626;-95,94043;160;Lilly;Gonzalez;1979-07-02;Brazil;454;Gdl Clothing;Perú;225;472,5;195,75
32553;16068;2016-02-27;2016-03-01;419;Alien officer hoodie (negro) 5XL;Conexión TI;Omaha;41,25626;-95,94043;160;Lilly;Gonzalez;1979-07-02;Brazil;454;Gdl Clothing;Perú;3;90;48,33
32554;16069;2016-02-27;2016-03-01;419;Alien officer hoodie (negro) 5XL;Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;145;Chesapeake Neurology Associates;Estados Unidos;4;120;64,44
32555;16069;2016-02-27;2016-03-01;483;Calcetines de animales peludos (rosa) S;Zoofarm;Topeka;39,04833;-95,67804;164;Kaelyn;Howart;1978-12-23;Estados Unidos;145;Chesapeake Neurology Associates;Estados Unidos;12;216;71,28
32556;16069;2016-02-27;2016-03-01;454;Zapatillas de dinosaurio con batería (verde) XL;Zoofarm;Topeka;39,04833;-95,67804;164;Kaelyn;Howart;1978-12-23;Estados Unidos;145;Chesapeake Neurology Associates;Estados Unidos;72;1296;576
32557;16069;2016-02-27;2016-03-01;219;CPU de jugador - Diseños temáticos de películas;Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;145;Chesapeake Neurology Associates;Estados Unidos;9;17091;13508,82
32558;16071;2016-02-27;2016-03-02;407;The Gu camiseta roja etiqueta XML camiseta (Negro) 7XL;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;170;Dynamac, Inc.;Estados Unidos;9;288;171,72
32559;16071;2016-02-27;2016-03-02;387;The Gu camiseta roja etiqueta XML camiseta (Negro) XS;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;170;Dynamac, Inc.;Estados Unidos;10;320;158,4
32560;16071;2016-02-27;2016-03-02;422;Chaqueta de acción de superhéroe (azul) 3XS;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;170;Dynamac, Inc.;Estados Unidos;7;210;74,62
32561;16071;2016-02-27;2016-03-02;545;Plástico antiestático de 5 mm (azul) 50m;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;170;Dynamac, Inc.;Estados Unidos;3;39;32,85
32562;16071;2016-02-27;2016-03-02;395;The Gu camiseta roja etiqueta XML camiseta (Negro) XXL;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;170;Dynamac, Inc.;Estados Unidos;7;224;139,58
32563;16072;2016-02-27;2016-02-29;399;The Gu camiseta roja etiqueta XML camiseta (Negro) 4XL;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;662;Magnum Resources Pvt. Ltd;Estados Unidos;3;96;57,51
32564;16072;2016-02-27;2016-02-29;548;Envoltura de burbujas antiestática de 20 mm (azul) 20 m;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;662;Magnum Resources Pvt. Ltd;Estados Unidos;2;26;24,08
32565;16072;2016-02-27;2016-02-29;422;Chaqueta de acción de superhéroe (azul) 3XS;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;662;Magnum Resources Pvt. Ltd;Estados Unidos;3;90;31,98
32566;16074;2016-02-27;2016-03-02;645;Bolsa de 200 L de relleno vacío (Blanco) 200L;Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;617;Automated Doors & Access, Inc.;Estados Unidos;10;185;105,5
32567;16074;2016-02-27;2016-03-02;286;Taza de broma para desarrolladores: cuando su martillo es C ++ (negro);Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;617;Automated Doors & Access, Inc.;Estados Unidos;50;137;105,5
32568;16076;2016-02-27;2016-03-01;338;Camión monstruo RC de rueda grande con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;175;Ivy;Domini;1973-09-14;España;334;Refacciones Nayaritas;España;90;1800;1008
32569;16076;2016-02-27;2016-03-01;332;Coche sedán de juguete RC con control remoto (rosa) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;175;Ivy;Domini;1973-09-14;España;334;Refacciones Nayaritas;España;90;2700;1341,9
32570;16076;2016-02-27;2016-03-01;606;Cinta de envío negra y naranja de esta manera hacia arriba 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;334;Refacciones Nayaritas;España;5;65;33,45
32571;16076;2016-02-27;2016-03-01;240;Unidad flash USB de alimentos - galleta de la fortuna;Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;334;Refacciones Nayaritas;España;24;64,8;51,84
32572;16078;2016-02-27;2016-03-02;237;Unidad flash USB para alimentos: cóctel de camarones;Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;120;324;174
32573;16078;2016-02-27;2016-03-02;608;Cinta de envío pesada negra y amarilla 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;10;130;87,9
32574;16078;2016-02-27;2016-03-02;619;Kit marcador permanente negro 5 mm plumín (negro) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;2;64;41,48
32575;16078;2016-02-27;2016-03-02;258;Taza de broma DBA - depende (negro);Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;48;177,6;118,56
32576;16079;2016-02-27;2016-03-02;578;Embalaje de envío (Marrón) 356x356x279mm 40 kg;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;471;Insufarma;México;6;78;57,48
32577;16079;2016-02-27;2016-03-02;543;Envoltura de burbujas antiestática de 10 mm (azul) 20 m;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;471;Insufarma;México;5;65;50,7
32578;16079;2016-02-27;2016-03-02;288;Parche de broma para desarrolladores: la herencia es la forma OO de hacerse rico (Negro);Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;471;Insufarma;México;25;28,5;28,75
32579;16079;2016-02-27;2016-03-02;578;Embalaje de envío (Marrón) 356x356x279mm 40 kg;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;471;Insufarma;México;4;52;38,32
32580;16079;2016-02-27;2016-03-02;614;Cinta de despacho pesada urgente roja y blanca 48mmx100m;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;471;Insufarma;México;5;65;48,65
32581;16079;2016-02-27;2016-03-02;397;The Gu camiseta roja etiqueta XML camiseta (Negro) 3XL;Northwind;Houston;29,76328;-95,36327;181;Domingo;Trota;1978-10-04;México;471;Insufarma;México;2;64;37,5
32582;16079;2016-02-27;2016-03-02;533;32 mm de doble cara de plástico de burbujas 10m;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;471;Insufarma;México;5;125;52,6
32583;16080;2016-02-27;2016-03-04;370;The Gu camiseta roja etiqueta XML camiseta (Blanco) XXL;Northwind;Houston;29,76328;-95,36327;182;David;After;1978-10-04;México;230;Carpinmax;México;2;64;38,5
32584;16080;2016-02-27;2016-03-04;608;Cinta de envío pesada negra y amarilla 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;230;Carpinmax;México;9;117;79,11
32585;16080;2016-02-27;2016-03-04;233;Unidad flash USB de alimentos - cookie;Conexión TI;Omaha;41,25626;-95,94043;182;David;After;1978-10-04;México;230;Carpinmax;México;30;56,7;40,5
32586;16080;2016-02-27;2016-03-04;478;Gorila peludo con zapatillas de ojos grandes (Negro) XL;Zoofarm;Topeka;39,04833;-95,67804;182;David;After;1978-10-04;México;230;Carpinmax;México;120;2160;964,8
32587;16080;2016-02-27;2016-03-04;224;Unidad de disco externa: rebanada de pizza de 1 TB;Conexión TI;Omaha;41,25626;-95,94043;182;David;After;1978-10-04;México;230;Carpinmax;México;7;609;211,47
32588;16080;2016-02-27;2016-03-01;480;Animal con zapatillas de pies grandes (Marrón) M;Zoofarm;Topeka;39,04833;-95,67804;182;David;After;1978-10-04;México;230;Carpinmax;México;48;864;384
32589;16080;2016-02-27;2016-03-01;536;32 mm de doble cara de plástico de burbujas 5m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;230;Carpinmax;México;9;117;71,82
32590;16080;2016-02-27;2016-03-01;592;Cinta de envío frágil negra y naranja 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;230;Carpinmax;México;6;78;44,76
32591;16080;2016-02-27;2016-03-01;516;Rollo de envoltura de burbujas de tamaño mediano 20 m (paquete);Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;230;Carpinmax;México;1;45;20,36
32592;16080;2016-02-27;2016-03-01;489;Calcetines de animales peludos (rosa) XL;Zoofarm;Topeka;39,04833;-95,67804;182;David;After;1978-10-04;México;230;Carpinmax;México;48;864;257,76
32593;16080;2016-02-27;2016-03-02;387;The Gu camiseta roja etiqueta XML camiseta (Negro) XS;Northwind;Houston;29,76328;-95,36327;182;David;After;1978-10-04;México;230;Carpinmax;México;10;320;158,4
